"","x"
"1125",-0.0346744039236652
"1126",-0.0346744039236652
"1127",-0.0346744039236652
"1128",0.0646192676277211
"1129",-0.0346744039236652
"1130",0.0853606019850692
"1131",-0.0225320609247879
"1132",-0.0109767060997331
"1133",-0.0346744039236652
"1134",0.280174778136564
"1135",-0.0346744039236652
"1136",-0.0346744039236652
"1137",-0.000418443464701546
"1138",0.00833581873206857
"1139",-0.0163064953584443
"1140",0.252615457201286
"1141",-0.0346744039236652
"1142",0.11209298579607
"1143",0.0874547011797744
"1144",0.136229597697489
"1145",-0.0163215467904705
"1146",-0.0346744039236652
"1147",-0.00983305348345187
"1148",0.147449029776823
"1149",0.0667540438170571
"1150",-0.0346744039236652
"1151",0.194191974280085
"1152",-0.0346744039236652
"1153",-0.0346744026912723
"1154",0.113193883940178
"1155",0.138724262871788
"1156",-0.0346744039236652
"1157",-0.0346744039236652
"1158",0.00721428544991642
"1159",0.0569679162433014
"1160",0.0219059024987429
"1161",0.148431842679803
"1162",-0.008927801918448
"1163",0.0199981528028708
"1164",-0.00852567412945948
"1165",0.101514602801031
"1166",-0.0346744039236652
"1167",0.0439040389540906
"1168",-0.0346744039236652
"1169",-0.0346744039236652
"1170",-0.0346744039236652
"1171",-0.0149399709756557
"1172",0.00188673612477142
"1173",-0.0222988773482939
"1174",-0.0346744039236652
"1175",0.00217971522897575
"1176",-0.00439998166446853
"1177",-0.0154317602930415
"1178",-0.0346744039236652
"1179",-0.0346744039236652
"1180",-0.0346744039236652
"1181",-0.0346744039236652
"1182",-0.0208710345702038
"1183",0.241241149883676
"1184",0.0282719720714835
"1185",-0.0329800037418471
"1186",-0.0346744039236652
"1187",0.0741335222480712
"1188",0.0738420939125384
"1189",0.0469890116291125
"1190",-0.0302910272477016
"1191",-0.0346744039236652
"1192",-0.0346744039236652
"1193",-0.0346744039236652
"1194",0.0244832492034259
"1195",-0.0302007513006081
"1196",0.0822069940286281
"1197",-0.0346744039236652
"1198",0.0148931633567151
"1199",0.219311105679066
"1200",0.0668517463985905
"1201",0.0416869714664034
"1202",-0.0346744039236652
"1203",-0.0346744039236652
"1204",-0.0346744039236652
"1205",0.0356157857293413
"1206",-0.0346744039236652
"1207",-0.0346744039236652
"1208",-0.0346744039236652
"1209",0.222204434164888
"1210",-0.0346744039236652
"1211",0.147173073346116
"1212",-0.0346744039236652
"1213",-0.0346744039236652
"1214",-0.00677385191674673
"1215",-0.0118109634315791
"1216",0.19906517473478
"1217",-0.0233171434343611
"1218",-0.0126260052281655
"1219",0.213347699780728
"1220",0.300668250430225
"1221",0.113265847633655
"1222",-0.0346744039236652
"1223",-0.0346744039236652
"1224",0.0762807512202368
"1225",-0.0212641354549572
"1226",0.0747094429988109
"1227",0.0781653218769716
"1228",-0.0346744039236652
"1229",-0.0346744039236652
"1230",0.00641486720507634
"1231",-0.0346744039236652
"1232",-0.00537802170303603
"1233",0.0617489439698566
"1234",0.00385077874372142
"1235",-0.0346744039236652
"1236",-0.0346744039236652
"1237",0.0423494483149041
"1238",0.0391609406996531
"1239",-0.0136909654695087
"1240",0.273757062271603
"1241",-0.0346744039236652
"1242",-0.0346744039236652
"1243",0.0164288992205899
"1244",0.00745201684473784
"1245",-0.0346744039236652
"1246",0.242277854195241
"1247",-0.000403815055096124
"1248",-0.0346744039236652
"1249",-0.0119125700330336
"1250",-0.0346744039236652
"1251",0.0198163976518939
"1252",0.058144166146578
"1253",-0.0346744039236652
"1254",-0.0346744039236652
"1255",0.00331298085604859
"1256",-0.0346744039236652
"1257",0.0666502136622531
"1258",-0.0346744039236652
"1259",0.0265800658758735
"1260",-0.00682190236119506
"1261",0.0240942150306316
"1262",-0.0346744039236652
"1263",-0.0338007396922209
"1264",0.110991796791191
"1265",0.0860994130172832
"1266",0.0502072051781743
"1267",-0.0291518102201171
"1268",0.201748054575205
"1269",-0.0346744039236652
"1270",-0.0346744039236652
"1271",-0.0346744039236652
"1272",0.00751847583741627
"1273",-0.0346744039236652
"1274",-0.0346744039236652
"1275",0.000198644798173664
"1276",0.102297537209182
"1277",-0.0346744039236652
"1278",0.0906409373588628
"1279",0.00335461768590117
"1280",-0.0346744039236652
"1281",0.153781412992526
"1282",-0.0346744039236652
"1283",0.0131603364947166
"1284",0.0268577205966964
"1285",0.0239248747168785
"1286",-0.0346744039236652
"1287",-0.0346744039236652
"1288",0.0279763382805231
"1289",-0.0346744039236652
"1290",0.166153459640386
"1291",0.0221973725575355
"1292",0.149941705399603
"1293",0.0395983134211122
"1294",-0.0346744039236652
"1295",0.119834077751592
"1296",-0.0346744039236652
"1297",0.0406773152360504
"1298",0.133528353859433
"1299",-0.0346744039236652
"1300",-0.02696117546098
"1301",-0.0346744039236652
"1302",0.000949961081635919
"1303",-0.0251268645320923
"1304",-0.0346744039236652
"1305",-0.0346744039236652
"1306",-0.0307447477431988
"1307",-0.0346744039236652
"1308",0.00573530006230838
"1309",0.0381301265827634
"1310",-0.0346744039236652
"1311",0.277939873130871
"1312",0.173943506561696
"1313",-0.0346744039236652
"1314",-0.0346744039236652
"1315",0.289451870732502
"1316",0.167760536614298
"1317",0.0223793459308865
"1318",0.000496861738481513
"1319",-0.0218403957037488
"1320",-0.0346744039236652
"1321",-0.0303698511853383
"1322",-0.0346744039236652
"1323",0.0233944316374131
"1324",-0.00123160300844394
"1325",0.0556334923629125
"1326",0.160668186444406
"1327",-0.0346744039236652
"1328",-0.0346744039236652
"1329",0.0475073470668419
"1330",0.0200717252853284
"1331",-0.0346744039236652
"1332",-0.0346744039236652
"1333",0.0476413609282911
"1334",-0.0346744039236652
"1335",-0.00398091633145514
"1336",0.0885275736606377
"1337",-0.0329131685594812
"1338",-0.0346744039236652
"1339",0.0659943324672529
"1340",0.103924466704881
"1341",-0.0346744039236652
"1342",0.151798485254368
"1343",-0.0346744039236652
"1344",-0.00117691082349147
"1345",-0.0161443419018097
"1346",0.0418137442229001
"1347",0.064111368129051
"1348",-0.00182631662223465
"1349",0.218245193112714
"1350",-0.0346744039236652
"1351",-0.0346744039236652
"1352",-0.0346744039236652
"1353",-0.0145571789748944
"1354",-0.0346744039236652
"1355",0.0489836844882603
"1356",0.238582756975161
"1357",-0.0245221210076433
"1358",0.121138017431711
"1359",0.0431125781749666
"1360",-0.0346744039236652
"1361",0.0732592538364913
"1362",-0.0346744039236652
"1363",-0.0346744039236652
"1364",-0.0346744039236652
"1365",0.0409156884198323
"1366",-0.016491077238543
"1367",0.0471300386847322
"1368",0.0168748478600627
"1369",0.0321425709111576
"1370",0.12981343267584
"1371",-0.0346744039236652
"1372",-0.0346744039236652
"1373",-0.0346744039236652
"1374",-0.0346744039236652
"1375",0.012149775587494
"1376",0.231966996689154
"1377",-0.0346744039236652
"1378",-0.00962941187260025
"1379",0.196953274920087
"1380",-0.0212216215522104
"1381",-0.0172145528009549
"1382",0.00887963266963077
"1383",0.0576800743686432
"1384",-0.0346744039236652
"1385",0.331316076792855
"1386",0.0102875313494797
"1387",0.088805125489515
"1388",-0.0346744039236652
"1389",0.0394458093945282
"1390",0.0495721909395801
"1391",-0.0346744039236652
"1392",0.0669604659512191
"1393",0.187835006861162
"1394",0.0980006710373476
"1395",0.146414461867715
"1396",-0.0346744039236652
"1397",-0.0346744039236652
"1398",0.15504627390489
"1399",-0.00646799590741221
"1400",0.0730045823771825
"1401",0.135749479956893
"1402",-0.0271088850823298
"1403",-0.0346744039236652
"1404",-0.0346744039236652
"1405",0.101822512441659
"1406",0.0622083038965306
"1407",-0.0346744039236652
"1408",0.0724195174605806
"1409",0.0195068639280169
"1410",0.0419363822870735
"1411",-0.0346744039236652
"1412",-0.0346744039236652
"1413",0.0542960579021075
"1414",0.20264184837768
"1415",-0.0346744039236652
"1416",-6.09128336295228e-05
"1417",0.0755308272757302
"1418",0.217133863904855
"1419",0.163118554321601
"1420",-0.0346744039236652
"1421",-0.0346744039236652
"1422",-0.0346744039236652
"1423",-0.034651378129136
"1424",-0.0346744039236652
"1425",-0.0346744039236652
"1426",0.0362665996495597
"1427",-0.0346744039236652
"1428",0.0873246595276442
"1429",-0.0346744039236652
"1430",-0.0346744039236652
"1431",0.083248351532162
"1432",-0.0305419807713369
"1433",0.0864202290340164
"1434",-0.0309434851179967
"1435",0.160067921214188
"1436",0.0529318578816032
"1437",-0.0346744039236652
"1438",-0.0238283408353529
"1439",-0.00486378614432115
"1440",-0.0346744039236652
"1441",-0.0346744039236652
"1442",-0.0346744039236652
"1443",0.141403710422267
"1444",-0.0346744039236652
"1445",0.205320000656093
"1446",0.0521800093035862
"1447",-0.0346744039236652
"1448",0.0817827763831704
"1449",0.00696073493085914
"1450",0.0311794991809504
"1451",0.0573691888066832
"1452",0.0894976839250579
"1453",-0.0195885010140706
"1454",0.0466107242618308
"1455",-0.0346744039236652
"1456",-0.0346744039236652
"1457",-0.0346744039236652
"1458",0.00193791788492659
"1459",-0.0346744039236652
"1460",-0.0154603345286245
"1461",0.145925641749862
"1462",0.0756355716573971
"1463",0.0248407832866766
"1464",-0.0346744039236652
"1465",0.102761924594234
"1466",0.0374704582342751
"1467",-0.0346744039236652
"1468",-0.0346744039236652
"1469",0.152490718012082
"1470",0.194731299189979
"1471",-0.00366247974959577
"1472",0.0610436749325631
"1473",-0.0346744039236652
"1474",-0.0346744039236652
"1475",-0.0346744039236652
"1476",-0.0346744039236652
"1477",-0.000516847057151493
"1478",-0.0346744039236652
"1479",0.118215373784309
"1480",-0.0346744039236652
"1481",-0.00253937415059302
"1482",0.0145040393434079
"1483",-0.0346744039236652
"1484",-0.0346744039236652
"1485",0.0100379300312796
"1486",-0.0346744039236652
"1487",-0.016663755569855
"1488",-0.0213483651826235
"1489",0.021602652797978
"1490",0.0852180520977952
"1491",0.129534155330743
"1492",0.0889900352187867
"1493",0.0898837414956508
"1494",-0.0346744039236652
"1495",0.058859703789647
"1496",-0.0346744039236652
"1497",-0.0346744039236652
"1498",-0.0346744039236652
"1499",-0.000221042732217125
"1500",-0.0346744039236652
"1501",0.248435438592671
"1502",-0.0346744039236652
"1503",0.278649836195979
"1504",0.0466122948144527
"1505",0.21801086875908
"1506",0.0549972320252143
"1507",-0.0346744039236652
"1508",-0.0308104507929918
"1509",0.0748360577288103
"1510",-0.0196269527192503
"1511",-0.0346744039236652
"1512",-0.0346744039236652
"1513",0.179353159022623
"1514",-0.0346744039236652
"1515",0.0536726517624078
"1516",-0.0346744039236652
"1517",-0.0346744039236652
"1518",0.199729267239981
"1519",0.0292345292071927
"1520",0.119267266590392
"1521",-0.0346744039236652
"1522",-0.0346744039236652
"1523",-0.0346744039236652
"1524",0.0315185569091025
"1525",-0.0346744039236652
"1526",0.0397617142701836
"1527",0.029563848546678
"1528",0.0586277415507832
"1529",-0.0346744039236652
"1530",0.193329706536526
"1531",-0.0346744039236652
"1532",-0.00310825665491887
"1533",-0.0341051696087326
"1534",0.0214213319411924
"1535",-0.0346744039236652
"1536",-0.0346744039236652
"1537",-0.0346744039236652
"1538",-0.0346744039236652
"1539",-0.0346744039236652
"1540",-0.0270157569089202
"1541",0.0690504556325751
"1542",0.101380214383694
"1543",0.0701661821692861
"1544",-0.0346744039236652
"1545",-0.0121406897380874
"1546",0.0155909962672824
"1547",0.0462160508555263
"1548",0.0886761134171912
"1549",-0.0346744039236652
"1550",-0.0314493004518841
"1551",-0.0346744039236652
"1552",0.113376893495877
"1553",-0.0346744039236652
"1554",0.01924990406588
"1555",0.123723336632751
"1556",0.027257062224088
"1557",-0.0346744039236652
"1558",-0.0148335182291303
"1559",0.0094737729031027
"1560",0.127292505904331
"1561",0.0213666909572188
"1562",-0.0013300769139506
"1563",-0.0271226950877594
"1564",-0.0255164255535413
"1565",0.0384968381519388
"1566",-0.0346744039236652
"1567",-0.0346744039236652
"1568",0.123968735187181
"1569",0.076562627731362
"1570",0.0257806067566271
"1571",0.000889329044924336
"1572",-0.0346744039236652
"1573",0.0305673477506654
"1574",0.0101992810472913
"1575",0.0850266011356045
"1576",0.11848226938547
"1577",0.0947575949616373
"1578",-0.0346744039236652
"1579",0.29224165856811
"1580",0.0194821659689202
"1581",-0.0346744039236652
"1582",0.0977830416051082
"1583",0.0492611713077293
"1584",0.198873486153693
"1585",0.14385862108102
"1586",-0.0346744039236652
"1587",0.0400560134864323
"1588",0.202234902025868
"1589",0.036385177242688
"1590",-0.0346744039236652
"1591",-0.0346744039236652
"1592",-0.0346744039236652
"1593",-0.0346744039236652
"1594",0.00565625994990704
"1595",0.109231362339346
"1596",-0.0346744039236652
"1597",-0.0346744039236652
"1598",-0.0277967785552434
"1599",0.118765209005899
"1600",0.167349672640214
"1601",0.0446364190572053
"1602",0.00263841223299144
"1603",-0.0170061808291283
"1604",-0.0346744039236652
"1605",-0.0346744039236652
"1606",0.0432881761157577
"1607",-0.0346744039236652
"1608",0.127199117505268
"1609",0.103944380599261
"1610",-0.0346744039236652
"1611",-0.0346744039236652
"1612",0.146849728450942
"1613",-0.00390138776392424
"1614",0.0594974306835365
"1615",0.186261883136277
"1616",0.0201446248572339
"1617",-0.0346744039236652
"1618",-0.0346744039236652
"1619",0.020820284612596
"1620",0.0475950543907053
"1621",-0.033494680399901
"1622",0.0243023589289766
"1623",0.115909767795102
"1624",-0.0346744039236652
"1625",-0.0346744039236652
"1626",-0.0169115801263225
"1627",-0.0346744039236652
"1628",0.215946204126104
"1629",0.129097900988301
"1630",0.173340883702314
"1631",0.079220569048019
"1632",-0.0346744039236652
"1633",0.115602646026733
"1634",0.00615013017561572
"1635",0.0589229367028656
"1636",-0.00572757030952786
"1637",-0.0346744039236652
"1638",0.231149183225054
"1639",-0.0346744039236652
"1640",-0.00801771207335855
"1641",0.160339627466666
"1642",0.0114972872297765
"1643",-0.0151862606653742
"1644",0.07167089027063
"1645",-0.00634883581284562
"1646",0.0572851160448347
"1647",0.0280129835435421
"1648",0.235171699004278
"1649",0.0396754923282006
"1650",0.0430359977002694
"1651",-0.0346744039236652
"1652",-0.00208339249516543
"1653",-0.0346744039236652
"1654",-0.0196138626895115
"1655",0.0418914577507528
"1656",-0.0346744039236652
"1657",0.0703377683753172
"1658",-0.0346744039236652
"1659",0.0914040382374448
"1660",0.0701443776430524
"1661",-0.0346744039236652
"1662",-0.0346744039236652
"1663",-0.0346744039236652
"1664",0.134057995254474
"1665",-0.0346744039236652
"1666",0.101662424646722
"1667",-0.0300932503081123
"1668",0.222462829241022
"1669",-0.0346744039236652
"1670",-0.0346744039236652
"1671",-0.0346744039236652
"1672",0.103030948076631
"1673",-0.0346744039236652
"1674",0.221121828581524
"1675",0.0232517735240227
"1676",0.0048586634900798
"1677",0.0847942591945228
"1678",-0.0346744039236652
"1679",-0.0344262585873703
"1680",-0.0104319743974023
"1681",0.167181638772039
"1682",-0.0206490489865582
"1683",-0.0163832039782486
"1684",-0.0346744039236652
"1685",-0.0149500732850509
"1686",-0.0346744039236652
"1687",0.0796724398899462
"1688",0.111518506559673
"1689",-0.0346744039236652
"1690",0.00348489479969949
"1691",-0.0346744039236652
"1692",-0.027269968444681
"1693",0.0264806663885166
"1694",-0.00290873099046229
"1695",-0.031320911141928
"1696",0.218158182682
"1697",0.0524225212433702
"1698",-0.0346744039236652
"1699",0.3363443844635
"1700",0.178058889469061
"1701",0.146744403815638
"1702",0.036435822561429
"1703",0.0532170331063149
"1704",-0.00459618032819553
"1705",-0.00096556608342957
"1706",-0.0346744039236652
"1707",0.0514551359605575
"1708",0.0538241352332443
"1709",-0.0346744039236652
"1710",0.16954552011241
"1711",-0.0346744039236652
"1712",-0.0346744039236652
"1713",-0.0216597181444839
"1714",-0.0346744039236652
"1715",0.186979019927206
"1716",0.0181784471024873
"1717",0.00598859351907399
"1718",-0.0327948195508879
"1719",-0.0346744039236652
"1720",-0.0346744039236652
"1721",0.0791474834875854
"1722",0.0640695114614878
"1723",0.0517642691094777
"1724",-0.0316005503859594
"1725",0.145892367131288
"1726",-0.0346744039236652
"1727",-0.0346744039236652
"1728",-0.0346744039236652
"1729",0.0458341466836614
"1730",-0.0346744039236652
"1731",-0.0346744039236652
"1732",0.041102603444644
"1733",0.12210051292966
"1734",0.0327872110228473
"1735",0.144884292451916
"1736",0.103572316477005
"1737",0.0581798833380229
"1738",-0.0346744039236652
"1739",-0.0346744039236652
"1740",-0.0332751468836557
"1741",0.167199467106273
"1742",-0.0346744039236652
"1743",0.203828082302884
"1744",-0.0346744039236652
"1745",0.180808725380552
"1746",0.0313152773036007
"1747",-0.0346744039236652
"1748",0.210801899020417
"1749",-0.00993418562785853
"1750",0.0570863338799785
"1751",0.100365036573743
"1752",-0.0102528583762059
"1753",-0.0346744039236652
"1754",-0.0194123191645955
"1755",0.123078758045023
"1756",0.132269804411925
"1757",-0.0168163089939944
"1758",-0.0346744039236652
"1759",-0.0346744039236652
"1760",0.116558797563968
"1761",-0.0346744039236652
"1762",-0.0346744039236652
"1763",-0.0346744039236652
"1764",0.14968912666516
"1765",0.0765074725107819
"1766",0.0591757182445833
"1767",0.346172902075335
"1768",-0.00679653891166787
"1769",-0.0346744039236652
"1770",0.0465186698309539
"1771",0.151544623488016
"1772",0.0597724704827416
"1773",0.106302909255264
"1774",0.00102500752280155
"1775",-0.0346744039236652
"1776",-0.0335983954159687
"1777",-0.0259799519326904
"1778",-0.0346744039236652
"1779",-0.00246747365893174
"1780",-0.0191373917113578
"1781",-0.0134662313369419
"1782",0.155457113932893
"1783",0.0895214587416091
"1784",0.0660779659770796
"1785",0.00928564875369076
"1786",-0.0346744039236652
"1787",-0.0346744039236652
"1788",-0.0346744039236652
"1789",-0.0296079745473787
"1790",-0.0346744039236652
"1791",-0.0346744039236652
"1792",-0.00587447615654324
"1793",0.0111354346880852
"1794",0.0991076839167371
"1795",-0.0346744039236652
"1796",-0.0346744039236652
"1797",0.221323712696966
"1798",-0.0346744039236652
"1799",-0.0346744039236652
"1800",0.098734780807529
"1801",-0.0192834129468196
"1802",-0.0346744039236652
"1803",0.121433268290696
"1804",0.0545641869371365
"1805",0.088484380426054
"1806",-0.0346744039236652
"1807",-0.0235172378249694
"1808",0.197255941904548
"1809",0.106963416963865
"1810",-0.0346744039236652
"1811",0.0555277065903135
"1812",-0.0346744039236652
"1813",0.014732008541166
"1814",0.0132908175475239
"1815",-0.0346744039236652
"1816",-0.0346744039236652
"1817",0.0533550628161494
"1818",0.124894187722422
"1819",-0.0346744039236652
"1820",-0.0346744021586406
"1821",-0.0346744039236652
"1822",-0.0346744039236652
"1823",-0.0346744039236652
"1824",-0.0346744039236652
"1825",0.134215169632223
"1826",0.0316879266263292
"1827",-0.0346744039236652
"1828",0.206789066274553
"1829",0.076804111694257
"1830",0.049131904063862
"1831",0.123284248824858
"1832",0.145691175878274
"1833",-0.0346744039236652
"1834",0.0105385560447009
"1835",0.0957171794146112
"1836",-0.0346744039236652
"1837",0.0130984205070388
"1838",0.00746199011534054
"1839",0.201205908487266
"1840",0.0813780071477388
"1841",0.0782156474564684
"1842",0.217672664451799
"1843",-0.0346744039236652
"1844",0.0159534144078308
"1845",-0.0179601387305607
"1846",0.0322140956156569
"1847",-0.0346744039236652
"1848",0.0454518739838019
"1849",0.0479569071746229
"1850",-0.00809250179689314
"1851",0.0746457481027336
"1852",0.0971720253242792
"1853",-0.0346744039236652
"1854",-0.0335880211322747
"1855",0.161747048152205
"1856",0.0156894578917723
"1857",0.0310015934031667
"1858",0.0227627403575161
"1859",-0.0346744039236652
"1860",0.19784017948324
"1861",0.0261540304907633
"1862",-0.0346744039236652
"1863",-0.0346744039236652
"1864",0.131164849380111
"1865",0.01388799861339
"1866",0.0130081102165349
"1867",0.0571801312688103
"1868",-0.0346744039236652
"1869",0.0688126592256695
"1870",0.089133273476242
"1871",-0.0346744039236652
"1872",-0.0346744039236652
"1873",0.00518402879985458
"1874",-0.0346744039236652
"1875",0.00404759018907086
"1876",-0.0346744039236652
"1877",-0.0346744039236652
"1878",-0.0109224068329877
"1879",0.023314299058842
"1880",-0.0346743959352632
"1881",0.00475128872159924
"1882",0.044712534830319
"1883",-0.0346744039236652
"1884",0.0510514702758549
"1885",0.0278325029801687
"1886",0.133972278748344
"1887",-0.0346744039236652
"1888",-0.0346744039236652
"1889",0.0325139377716015
"1890",0.0799048369111621
"1891",0.038078467133992
"1892",-0.0346744039236652
"1893",0.0268967306940731
"1894",-0.02026132757143
"1895",0.223030644412614
"1896",0.00755629408313285
"1897",-0.0346744039236652
"1898",-0.0346744039236652
"1899",0.0273010888854821
"1900",-0.0346744039236652
"1901",0.0586822839573
"1902",-0.0346744039236652
"1903",0.0431551696259198
"1904",0.239191551269884
"1905",0.0297488194245932
"1906",0.10048139919977
"1907",-0.0346744039236652
"1908",-0.0346744039236652
"1909",0.00865749845555341
"1910",0.0369232241480555
"1911",0.0709353692788488
"1912",-0.0338197563518531
"1913",-0.0346744039236652
"1914",0.0356929600743003
"1915",0.0178558026995366
"1916",0.0214853410190117
"1917",0.0940404248470816
"1918",-0.0129413064198021
"1919",-0.0346744039236652
"1920",-0.0156599197313406
"1921",0.117901449520496
"1922",0.0667346906634447
"1923",0.0887459201931673
"1924",-0.0141123824668021
"1925",0.00261118727952114
"1926",-0.0346744039236652
"1927",0.262855447696756
"1928",0.120560422218692
"1929",0.0427865511918153
"1930",0.0588456232743315
"1931",0.00517595718527541
"1932",0.0225320730460372
"1933",-0.0346744039236652
"1934",0.104586355538593
"1935",-0.0346744039236652
"1936",-0.0300808197818963
"1937",-0.0346744039236652
"1938",0.0742948388946423
"1939",-0.0346744039236652
"1940",-0.00520692990583571
"1941",-0.00775032906538919
"1942",-0.0346744039236652
"1943",0.116205368795553
"1944",0.10702136712779
"1945",0.0190588787205066
"1946",0.0267408776266114
"1947",-0.0277009290690394
"1948",0.111734087229511
"1949",-0.0346744039236652
"1950",0.0902468600109125
"1951",0.0657326407098031
"1952",-0.0346744039236652
"1953",0.0170441153183074
"1954",-0.0223276564865544
"1955",-0.0346744039236652
"1956",-0.0229009025876713
"1957",-0.0185228497041373
"1958",-0.0346744039236652
"1959",0.0420413452208688
"1960",0.0751663010893084
"1961",-0.0237682225572127
"1962",-0.0201975173925164
"1963",-0.000134961965192915
"1964",-5.16965623820198e-05
"1965",-0.0346744039236652
"1966",0.0185415696093978
"1967",0.0904832326885658
"1968",-0.0346744039236652
"1969",-0.0346744039236652
"1970",0.0147696312428183
"1971",0.0453630759627452
"1972",0.0370816936637688
"1973",-0.0346744039236652
"1974",0.128743689085959
"1975",0.0778576449324224
"1976",-0.0302771388746532
"1977",0.0254797674383178
"1978",0.0394127616642712
"1979",-0.0100265920063939
"1980",0.0164325250508299
"1981",-0.0346744039236652
"1982",0.072440084980939
"1983",-0.0346744039236652
"1984",-0.0346744039236652
"1985",-0.0184968404449884
"1986",-0.0346744039236652
"1987",-0.0346744039236652
"1988",-0.0346744039236652
"1989",0.0538478905357167
"1990",-0.0346744039236652
"1991",0.159276512814515
"1992",-0.0346744039236652
"1993",-0.0346744039236652
"1994",-0.0346744039236652
"1995",-0.0346744039236652
"1996",-0.0206316354944555
"1997",0.0521600924280148
"1998",-0.00290835670903755
"1999",0.0838760887520602
"2000",-0.0346744039236652
